lambda,theta,repetition,profile_name,profile_color,profile_marker,service_rate,spawn_rate,max_queue,ram_warm,cpu_warm,ram_demand,cpu_demand,blocking_ratios,latency,ram_usage_per_request,cpu_usage_per_request
0.5,0.22,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,-1.91E-18,3.606907313,74.32938351,53.43293835
0.5,0.23,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,2.90E-17,3.641452251,74.2563948,53.42563948
0.5,0.24,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,-2.72E-17,3.674787072,74.19356939,53.41935694
0.5,0.25,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,-7.94E-19,3.706986224,74.13972449,53.41397245
0.5,0.26,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,1.22E-18,3.738117338,74.09384009,53.40938401
0.5,0.27,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,-1.52E-18,3.768242063,74.05503232,53.40550323
0.5,0.28,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,-4.02E-18,3.797416778,74.02253187,53.40225319
0.5,0.29,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,3.34E-18,3.825693194,73.99566637,53.39956664
0.5,0.3,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,3.66E-19,3.853118869,73.97384593,53.39738459
0.5,0.31,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,5.44E-18,3.879737655,73.95655119,53.39565512
0.5,0.32,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,-3.01E-18,3.905590085,73.94332339,53.39433234
0.5,0.33,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,5.87E-18,3.930713706,73.93375605,53.39337561
0.5,0.34,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,4.63E-18,3.955143375,73.92748797,53.3927488
0.5,0.35,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,4.34E-18,3.978911511,73.92419733,53.39241973
0.5,0.36,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,2.34E-18,4.002048327,73.92359665,53.39235966
0.5,0.37,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,-1.96E-18,4.024582027,73.92542856,53.39254286
0.5,0.38,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,-1.17E-17,4.046538985,73.92946212,53.39294621
0.5,0.39,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,-4.86E-19,4.0679439,73.93548964,53.39354896
0.5,0.4,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,1.65E-18,4.08881994,73.94332402,53.3943324
0.5,0.41,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,2.73E-18,4.109188866,73.95279638,53.39527964
0.5,0.42,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,-2.18E-17,4.129071146,73.96375399,53.3963754
0.5,0.43,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,-3.61E-18,4.148486056,73.97605857,53.39760586
0.5,0.44,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,-1.24E-17,4.167451774,73.98958464,53.39895846
0.5,0.45,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,-2.01E-17,4.185985458,74.00421823,53.40042182
0.5,0.46,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,2.83E-17,4.204103326,74.01985568,53.40198557
0.5,0.47,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,-4.44E-17,4.221820723,74.03640256,53.40364026
0.5,0.48,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,-1.03E-17,4.23915218,74.05377274,53.40537727
0.5,0.49,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,4.46E-17,4.256111476,74.0718876,53.40718876
0.5,0.5,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,2.54E-18,4.272711685,74.09067528,53.40906753
0.5,0.51,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,6.22E-17,4.288965225,74.11007003,53.411007
0.5,0.52,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,-4.03E-17,4.304883902,74.13001162,53.41300116
0.5,0.53,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,3.85E-18,4.320478947,74.15044488,53.41504449
0.5,0.54,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,5.30E-17,4.335761056,74.17131916,53.41713192
0.5,0.55,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,4.83E-18,4.350740423,74.19258797,53.4192588
0.5,0.56,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,-4.17E-17,4.365426768,74.21420861,53.42142086
0.5,0.57,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,-2.20E-17,4.379829369,74.2361418,53.42361418
0.5,0.58,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,6.06E-19,4.393957088,74.25835143,53.42583514
0.5,0.59,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,6.50E-17,4.407818392,74.28080423,53.42808042
0.5,0.6,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,-3.61E-17,4.421421382,74.30346958,53.43034696
0.5,0.61,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,-4.70E-17,4.434773808,74.32631927,53.43263193
0.5,0.62,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,5.93E-17,4.447883093,74.34932728,53.43493273
0.5,0.63,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,3.72E-17,4.460756349,74.37246963,53.43724696
0.5,0.64,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,-4.82E-17,4.473400393,74.39572421,53.43957242
0.5,0.65,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,5.21E-17,4.485821765,74.41907059,53.44190706
0.5,0.66,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,-3.80E-17,4.498026743,74.44248994,53.44424899
0.5,0.67,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,3.77E-17,4.510021355,74.46596488,53.44659649
0.5,0.68,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,-5.54E-17,4.521811393,74.48947935,53.44894794
0.5,0.69,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,-1.25E-16,4.533402425,74.51301854,53.45130185
0.5,0.7,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,-2.94E-17,4.544799805,74.53656878,53.45365688
0.5,0.71,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,4.40E-17,4.556008685,74.56011743,53.45601174
0.5,0.72,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,-3.72E-18,4.567034026,74.58365285,53.45836528
0.5,0.73,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,5.29E-17,4.577880604,74.60716427,53.46071643
0.5,0.74,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,1.56E-17,4.588553023,74.63064179,53.46306418
0.5,0.75,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,-3.06E-17,4.599055719,74.65407625,53.46540763
0.5,0.76,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,-2.09E-17,4.609392971,74.67745922,53.46774592
0.5,0.77,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,1.36E-16,4.619568906,74.70078292,53.47007829
0.5,0.78,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,-1.57E-17,4.62958751,74.72404019,53.47240402
0.5,0.79,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,-8.29E-18,4.639452627,74.74722446,53.47472245
0.5,0.8,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,1.07E-18,4.649167973,74.77032965,53.47703296
0.5,0.81,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,-3.56E-17,4.658737138,74.79335021,53.47933502
0.5,0.82,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,3.16E-17,4.668163592,74.81628102,53.4816281
