request_id,image,send_time,success,warm,processing_time_s,response_time_s
4116,000000475365.jpg,1776421679.8271294,True,,1.79,1.798703
4117,000000475387.jpg,1776421681.6259387,True,,1.99,1.99776
4118,000000475484.jpg,1776421683.6237843,True,,1.9,1.904081
4119,000000475572.jpg,1776421685.5279677,True,,1.99,1.999809
4120,000000475678.jpg,1776421687.5278668,True,,1.99,1.998154
4121,000000475732.jpg,1776421689.526104,True,,1.99,2.00185
4122,000000475779.jpg,1776421691.5280397,True,,1.89,1.901051
4123,000000475904.jpg,1776421693.4291768,True,,1.79,1.79723
4124,000000476119.jpg,1776421695.2264898,True,,1.8,1.802747
4125,000000476215.jpg,1776421697.0293221,True,,1.59,1.599787
4126,000000476258.jpg,1776421698.6291947,True,,1.59,1.596931
4127,000000476415.jpg,1776421700.2262123,True,,1.79,1.800872
4128,000000476491.jpg,1776421702.0271673,True,,1.79,1.798977
4129,000000476514.jpg,1776421703.8262286,True,,1.8,1.803433
4130,000000476704.jpg,1776421705.6297486,True,,1.79,1.796291
4131,000000476770.jpg,1776421707.426122,True,,1.79,1.79799
4132,000000476787.jpg,1776421709.2241895,True,,1.9,1.903558
4133,000000476810.jpg,1776421711.1278305,True,,1.89,1.899013
4134,000000477118.jpg,1776421713.026942,True,,1.79,1.7993
4135,000000477227.jpg,1776421714.8263245,True,,1.79,1.79804
4136,000000477288.jpg,1776421716.624455,True,,1.89,1.899632
4137,000000477441.jpg,1776421718.5241706,True,,1.9,1.902876
4138,000000477623.jpg,1776421720.4271278,True,,1.89,1.897529
4139,000000477689.jpg,1776421722.3247442,True,,1.7,1.703309
4140,000000477805.jpg,1776421724.0281432,True,,1.39,1.400898
4141,000000477955.jpg,1776421725.4291306,True,,1.49,1.499102
4142,000000478136.jpg,1776421726.928323,True,,1.59,1.597793
4143,000000478286.jpg,1776421728.5262036,True,,1.59,1.602217
4144,000000478393.jpg,1776421730.1285112,True,,1.99,1.996798
4145,000000478420.jpg,1776421732.125397,True,,1.39,1.402453
4146,000000478474.jpg,1776421733.527959,True,,1.49,1.49531
4147,000000478721.jpg,1776421735.0233562,True,,1.8,1.804381
4148,000000478862.jpg,1776421736.827828,True,,1.49,1.497953
4149,000000479030.jpg,1776421738.325876,True,,1.39,1.400886
4150,000000479099.jpg,1776421739.7268474,True,,1.79,1.8001
4151,000000479126.jpg,1776421741.5270345,True,,1.79,1.800575
4152,000000479155.jpg,1776421743.3277104,True,,1.79,1.799164
4153,000000479248.jpg,1776421745.12697,True,,2.09,2.097802
4154,000000479448.jpg,1776421747.2248595,True,,2.09,2.100366
4155,000000479596.jpg,1776421749.3253129,True,,1.79,1.801286
4156,000000479732.jpg,1776421751.1266875,True,,1.79,1.802321
4157,000000479912.jpg,1776421752.929093,True,,1.39,1.398659
4158,000000479953.jpg,1776421754.3278356,True,,1.69,1.699428
4159,000000480021.jpg,1776421756.0273468,True,,1.99,1.997168
4160,000000480122.jpg,1776421758.024604,True,,2.3,2.304939
4161,000000480212.jpg,1776421760.3296304,True,,1.69,1.698897
4162,000000480275.jpg,1776421762.028633,True,,1.99,1.995971
4163,000000480842.jpg,1776421764.0246882,True,,2.39,2.400796
4164,000000480936.jpg,1776421766.425568,True,,1.89,1.899851
4165,000000480944.jpg,1776421768.3255088,True,,1.79,1.797898
4166,000000480985.jpg,1776421770.1234891,True,,1.79,1.801502
4167,000000481159.jpg,1776421771.9250832,True,,1.79,1.798965
4168,000000481386.jpg,1776421773.7241356,True,,1.7,1.798669
4169,000000481390.jpg,1776421775.5228887,True,,1.7,1.704414
4170,000000481404.jpg,1776421777.2273924,True,,1.69,1.698735
4171,000000481413.jpg,1776421778.926214,True,,1.69,1.699801
4172,000000481480.jpg,1776421780.6261075,True,,1.69,1.698506
4173,000000481567.jpg,1776421782.324698,True,,1.8,1.802844
4174,000000481573.jpg,1776421784.1276214,True,,2.29,2.299475
4175,000000481582.jpg,1776421786.42718,True,,1.69,1.70206
4176,000000482100.jpg,1776421788.1293278,True,,1.6,1.694242
4177,000000482275.jpg,1776421789.8236508,True,,1.8,1.804121
4178,000000482319.jpg,1776421791.6278574,True,,1.79,1.799798
4179,000000482436.jpg,1776421793.427745,True,,1.59,1.601156
4180,000000482477.jpg,1776421795.028988,True,,1.99,1.996542
4181,000000482487.jpg,1776421797.025612,True,,1.8,1.803015
4182,000000482585.jpg,1776421798.828716,True,,2.09,2.099161
4183,000000482719.jpg,1776421800.9279695,True,,1.99,1.999879
4184,000000482735.jpg,1776421802.927946,True,,1.79,1.798173
4185,000000482800.jpg,1776421804.7262,True,,1.79,1.801852
4186,000000482917.jpg,1776421806.5281358,True,,1.79,1.797062
4187,000000482970.jpg,1776421808.3252852,True,,1.49,1.502404
4188,000000482978.jpg,1776421809.8277733,True,,1.59,1.599782
4189,000000483050.jpg,1776421811.4276476,True,,2.09,2.100031
4190,000000483531.jpg,1776421813.5277658,True,,1.79,1.799995
4191,000000483667.jpg,1776421815.3278446,True,,1.79,1.798701
4192,000000483999.jpg,1776421817.1266284,True,,1.79,1.80107
4193,000000484029.jpg,1776421818.9277816,True,,1.79,1.796357
4194,000000484296.jpg,1776421820.724223,True,,1.8,1.803
4195,000000484351.jpg,1776421822.5273058,True,,1.69,1.696668
4196,000000484404.jpg,1776421824.224063,True,,1.8,1.80284
4197,000000484415.jpg,1776421826.0269911,True,,1.79,1.799984
4198,000000484760.jpg,1776421827.8270607,True,,1.69,1.702785
4199,000000484893.jpg,1776421829.5299547,True,,1.79,1.794301
4200,000000484978.jpg,1776421831.3243382,True,,1.99,2.001658
4201,000000485027.jpg,1776421833.3260875,True,,1.5,1.502694
4202,000000485071.jpg,1776421834.8288658,True,,1.39,1.394989
4203,000000485130.jpg,1776421836.2239532,True,,1.29,1.300578
4204,000000485237.jpg,1776421837.5246181,True,,0.79,0.801007
4205,000000485424.jpg,1776421838.3257134,True,,1.39,1.400131
4206,000000485480.jpg,1776421839.725943,True,,1.0,1.003195
4207,000000485802.jpg,1776421840.7292259,True,,1.2,1.297861
4208,000000485844.jpg,1776421842.0271704,True,,1.79,1.799673
4209,000000485895.jpg,1776421843.8269389,True,,1.39,1.396395
4210,000000485972.jpg,1776421845.2234151,True,,1.7,1.70326
4211,000000486040.jpg,1776421846.9267595,True,,1.99,1.997829
4212,000000486046.jpg,1776421848.9246757,True,,1.9,1.903642
4213,000000486104.jpg,1776421850.8284125,True,,1.69,1.696021
4214,000000486112.jpg,1776421852.524524,True,,1.79,1.800812
4215,000000486438.jpg,1776421854.3254204,True,,1.79,1.801417
4216,000000486479.jpg,1776421856.126936,True,,2.09,2.098444
4217,000000486573.jpg,1776421858.2254667,True,,1.9,1.903051
4218,000000487583.jpg,1776421860.12861,True,,1.89,1.898741
4219,000000488075.jpg,1776421862.0274482,True,,1.89,1.903512
4220,000000488166.jpg,1776421863.9310412,True,,1.69,1.696032
4221,000000488251.jpg,1776421865.6271548,True,,1.19,1.201162
4222,000000488270.jpg,1776421866.8284056,True,,1.3,1.302459
4223,000000488385.jpg,1776421868.130968,True,,1.39,1.394674
4224,000000488592.jpg,1776421869.5257277,True,,1.89,1.901405
4225,000000488664.jpg,1776421871.427217,True,,1.99,2.001775
4226,000000488673.jpg,1776421873.429076,True,,1.89,1.895803
4227,000000488710.jpg,1776421875.324977,True,,1.89,1.899062
4228,000000488736.jpg,1776421877.2241223,True,,1.39,1.4009
4229,000000489014.jpg,1776421878.6251035,True,,1.49,1.499671
4230,000000489046.jpg,1776421880.1248589,True,,1.39,1.402582
4231,000000489091.jpg,1776421881.5275261,True,,1.89,1.896876
4232,000000489305.jpg,1776421883.4244912,True,,1.79,1.802583
4233,000000489339.jpg,1776421885.2271652,True,,1.69,1.795635
4234,000000489611.jpg,1776421887.022886,True,,2.4,2.403918
4235,000000489764.jpg,1776421889.4268942,True,,1.99,2.001588
4236,000000489842.jpg,1776421891.4285793,True,,2.39,2.399566
4237,000000489924.jpg,1776421893.8282366,True,,2.09,2.095299
4238,000000490125.jpg,1776421895.9236186,True,,1.29,1.3023
4239,000000490171.jpg,1776421897.2260056,True,,1.89,1.898312
4240,000000490413.jpg,1776421899.1244006,True,,1.3,1.303304
4241,000000490470.jpg,1776421900.4277906,True,,1.79,1.796268
4242,000000490515.jpg,1776421902.2241457,True,,1.3,1.303782
4243,000000490936.jpg,1776421903.5280135,True,,1.99,2.000436
4244,000000491008.jpg,1776421905.5285368,True,,1.89,1.896375
4245,000000491071.jpg,1776421907.425001,True,,1.8,1.803169
4246,000000491090.jpg,1776421909.2282526,True,,2.09,2.096876
4247,000000491130.jpg,1776421911.3252125,True,,1.79,1.801835
4248,000000491213.jpg,1776421913.127132,True,,1.99,2.001012
4249,000000491216.jpg,1776421915.1282444,True,,1.79,1.798903
4250,000000491366.jpg,1776421916.9272401,True,,1.79,1.801291
4251,000000491464.jpg,1776421918.728621,True,,1.79,1.799346
4252,000000491470.jpg,1776421920.528058,True,,1.89,1.899486
4253,000000491497.jpg,1776421922.4276314,True,,1.89,1.897277
4254,000000491613.jpg,1776421924.324996,True,,1.69,1.700964
4255,000000491683.jpg,1776421926.026046,True,,1.89,1.901824
4256,000000491725.jpg,1776421927.9279761,True,,1.79,1.799958
4257,000000491757.jpg,1776421929.7280245,True,,1.49,1.497327
4258,000000491867.jpg,1776421931.2254417,True,,1.99,1.999534
4259,000000492077.jpg,1776421933.2250574,True,,1.89,1.901856
4260,000000492110.jpg,1776421935.1270044,True,,1.79,1.800463
4261,000000492282.jpg,1776421936.927552,True,,1.9,1.902985
4262,000000492284.jpg,1776421938.830623,True,,1.79,1.796179
4263,000000492362.jpg,1776421940.6268919,True,,1.79,1.797728
4264,000000492758.jpg,1776421942.4247148,True,,1.7,1.704573
4265,000000492878.jpg,1776421944.1293707,True,,2.3,2.396087
4266,000000492905.jpg,1776421946.5255425,True,,1.79,1.798961
4267,000000492937.jpg,1776421948.3245914,True,,2.3,2.302717
4268,000000492968.jpg,1776421950.6273952,True,,1.49,1.500672
4269,000000492992.jpg,1776421952.1281576,True,,1.69,1.69893
4270,000000493019.jpg,1776421953.827178,True,,1.89,1.901149
4271,000000493284.jpg,1776421955.7284238,True,,1.79,1.799016
4272,000000493286.jpg,1776421957.5275288,True,,1.59,1.601792
4273,000000493334.jpg,1776421959.1294053,True,,1.29,1.298337
4274,000000493442.jpg,1776421960.427833,True,,1.89,1.897563
4275,000000493566.jpg,1776421962.3254857,True,,1.09,1.102392
4276,000000493613.jpg,1776421963.4279823,True,,1.29,1.299659
4277,000000493772.jpg,1776421964.7277286,True,,1.79,1.79757
4278,000000493799.jpg,1776421966.5253863,True,,1.49,1.498727
4279,000000493864.jpg,1776421968.0242035,True,,1.39,1.400463
4280,000000493905.jpg,1776421969.4247556,True,,1.7,1.703793
4281,000000494188.jpg,1776421971.1286337,True,,1.79,1.799136
4282,000000494427.jpg,1776421972.927853,True,,1.79,1.802199
4283,000000494634.jpg,1776421974.7301397,True,,1.39,1.39824
4284,000000494759.jpg,1776421976.1284645,True,,1.39,1.398806
4285,000000494863.jpg,1776421977.5273547,True,,1.39,1.400139
4286,000000494869.jpg,1776421978.9276001,True,,1.39,1.396507
4287,000000494913.jpg,1776421980.3241866,True,,1.89,1.900317
4288,000000495054.jpg,1776421982.2245877,True,,1.89,1.900044
4289,000000495146.jpg,1776421984.124715,True,,1.99,2.000231
4290,000000495448.jpg,1776421986.1250293,True,,1.89,1.900816
4291,000000495732.jpg,1776421988.0259457,True,,1.5,1.596834
4292,000000496409.jpg,1776421989.6228626,True,,2.0,2.007732
4293,000000496571.jpg,1776421991.6306813,True,,1.69,1.696887
4294,000000496597.jpg,1776421993.3276622,True,,1.89,1.898427
4295,000000496722.jpg,1776421995.2261758,True,,1.69,1.700931
4296,000000496854.jpg,1776421996.9271908,True,,1.99,2.000875
4297,000000496954.jpg,1776421998.9281497,True,,1.3,1.302799
4298,000000497344.jpg,1776422000.231042,True,,1.79,1.79588
4299,000000497568.jpg,1776422002.0270061,True,,1.79,1.800574
4300,000000497599.jpg,1776422003.827668,True,,1.89,1.896817
4301,000000497628.jpg,1776422005.7245705,True,,1.89,1.901372
4302,000000497867.jpg,1776422007.6260293,True,,1.69,1.700559
4303,000000498032.jpg,1776422009.326675,True,,1.99,2.001656
4304,000000498286.jpg,1776422011.328424,True,,1.89,1.895066
4305,000000498463.jpg,1776422013.2235801,True,,1.9,1.904155
4306,000000498709.jpg,1776422015.1278267,True,,1.69,1.699134
4307,000000498747.jpg,1776422016.8270447,True,,1.89,1.901462
4308,000000498807.jpg,1776422018.7285967,True,,1.7,1.796583
4309,000000498857.jpg,1776422020.5252626,True,,1.8,1.803665
4310,000000498919.jpg,1776422022.3290174,True,,1.79,1.795595
4311,000000499031.jpg,1776422024.1246998,True,,1.6,1.60286
4312,000000499109.jpg,1776422025.7276495,True,,1.39,1.399517
4313,000000499181.jpg,1776422027.1272535,True,,1.39,1.400738
4314,000000499266.jpg,1776422028.528074,True,,1.39,1.399053
4315,000000499313.jpg,1776422029.9272141,True,,1.39,1.400732
4316,000000499622.jpg,1776422031.3280668,True,,2.39,2.401006
4317,000000499768.jpg,1776422033.729164,True,,1.69,1.698003
4318,000000499775.jpg,1776422035.427252,True,,1.89,1.901731
4319,000000500049.jpg,1776422037.32907,True,,1.79,1.797744
4320,000000500211.jpg,1776422039.1269166,True,,1.69,1.700748
4321,000000500257.jpg,1776422040.8277566,True,,1.89,1.897915
4322,000000500270.jpg,1776422042.7257574,True,,1.69,1.701122
4323,000000500423.jpg,1776422044.426978,True,,1.69,1.700203
4324,000000500464.jpg,1776422046.1272676,True,,1.79,1.796304
4325,000000500477.jpg,1776422047.9236555,True,,1.8,1.803531
4326,000000500478.jpg,1776422049.7272732,True,,1.49,1.498235
4327,000000500565.jpg,1776422051.2255902,True,,1.79,1.801809
4328,000000500613.jpg,1776422053.0274887,True,,1.59,1.599689
4329,000000500663.jpg,1776422054.6272619,True,,1.79,1.800618
4330,000000500716.jpg,1776422056.4279776,True,,2.09,2.09875
4331,000000500826.jpg,1776422058.5268157,True,,1.69,1.700227
4332,000000501005.jpg,1776422060.227131,True,,1.69,1.696511
4333,000000501023.jpg,1776422061.9237282,True,,1.8,1.803851
4334,000000501243.jpg,1776422063.727667,True,,1.69,1.69893
4335,000000501368.jpg,1776422065.426677,True,,1.79,1.800186
4336,000000501523.jpg,1776422067.226959,True,,1.89,1.899197
4337,000000502136.jpg,1776422069.126236,True,,2.19,2.201687
4338,000000502168.jpg,1776422071.3280177,True,,1.79,1.800287
4339,000000502229.jpg,1776422073.1283917,True,,2.39,2.398193
4340,000000502336.jpg,1776422075.526673,True,,1.7,1.796393
4341,000000502347.jpg,1776422077.3231466,True,,1.89,1.900537
4342,000000502599.jpg,1776422079.2237697,True,,1.89,1.900944
4343,000000502732.jpg,1776422081.124794,True,,1.8,1.803737
4344,000000502737.jpg,1776422082.9286244,True,,1.89,1.898052
4345,000000502910.jpg,1776422084.826766,True,,1.79,1.800976
4346,000000503755.jpg,1776422086.627846,True,,1.79,1.799963
4347,000000503823.jpg,1776422088.4279196,True,,1.79,1.799068
4348,000000503841.jpg,1776422090.2270715,True,,2.39,2.402219
4349,000000503855.jpg,1776422092.629373,True,,1.59,1.596819
4350,000000504000.jpg,1776422094.2262824,True,,1.19,1.200366
4351,000000504074.jpg,1776422095.4267385,True,,1.69,1.700649
4352,000000504389.jpg,1776422097.127488,True,,1.69,1.697197
4353,000000504415.jpg,1776422098.8247676,True,,1.79,1.802382
4354,000000504439.jpg,1776422100.6272335,True,,1.49,1.499382
4355,000000504580.jpg,1776422102.1267028,True,,1.79,1.800741
4356,000000504589.jpg,1776422103.9275274,True,,1.79,1.796064
4357,000000504635.jpg,1776422105.7236779,True,,1.69,1.700246
4358,000000504711.jpg,1776422107.4240072,True,,1.89,1.901934
4359,000000505169.jpg,1776422109.3260238,True,,1.79,1.802032
4360,000000505451.jpg,1776422111.1281424,True,,1.69,1.698301
4361,000000505565.jpg,1776422112.826527,True,,1.79,1.798084
4362,000000505573.jpg,1776422114.6246953,True,,1.7,1.702736
4363,000000505638.jpg,1776422116.3275204,True,,1.99,2.00106
4364,000000505789.jpg,1776422118.3286753,True,,1.8,1.896469
4365,000000505942.jpg,1776422120.225233,True,,1.89,1.90269
4366,000000506004.jpg,1776422122.1280227,True,,1.79,1.795349
4367,000000506178.jpg,1776422123.923454,True,,1.3,1.304549
4368,000000506279.jpg,1776422125.2280936,True,,1.99,1.998484
4369,000000506310.jpg,1776422127.2266653,True,,1.49,1.501309
4370,000000506454.jpg,1776422128.7280724,True,,1.89,1.898626
4371,000000506656.jpg,1776422130.6267865,True,,1.89,1.89638
4372,000000506707.jpg,1776422132.5232482,True,,1.6,1.604023
4373,000000506933.jpg,1776422134.1273615,True,,1.89,1.897803
4374,000000507015.jpg,1776422136.0253048,True,,1.69,1.701985
4375,000000507037.jpg,1776422137.727378,True,,1.89,1.89733
4376,000000507042.jpg,1776422139.624795,True,,1.7,1.702716
4377,000000507081.jpg,1776422141.3275979,True,,2.39,2.399931
4378,000000507223.jpg,1776422143.7276177,True,,1.79,1.801333
4379,000000507235.jpg,1776422145.529041,True,,2.49,2.499009
4380,000000507473.jpg,1776422148.0281417,True,,1.69,1.697897
4381,000000507575.jpg,1776422149.7261212,True,,1.99,1.999243
4382,000000507667.jpg,1776422151.7254503,True,,1.99,2.000543
4383,000000507797.jpg,1776422153.7260745,True,,1.79,1.801304
4384,000000507893.jpg,1776422155.5274656,True,,1.79,1.799749
4385,000000507975.jpg,1776422157.3273025,True,,1.59,1.597796
4386,000000508101.jpg,1776422158.9251869,True,,1.89,1.899668
4387,000000508312.jpg,1776422160.8249526,True,,1.6,1.60316
4388,000000508370.jpg,1776422162.4282036,True,,1.39,1.39573
4389,000000508482.jpg,1776422163.8240175,True,,1.4,1.403861
4390,000000508586.jpg,1776422165.227977,True,,1.59,1.600785
4391,000000508602.jpg,1776422166.8288503,True,,2.39,2.396032
4392,000000508639.jpg,1776422169.2249835,True,,1.69,1.700126
4393,000000508730.jpg,1776422170.925199,True,,1.89,1.902238
4394,000000508917.jpg,1776422172.8275247,True,,1.59,1.598805
4395,000000509008.jpg,1776422174.4264205,True,,1.79,1.797061
4396,000000509014.jpg,1776422176.2235706,True,,1.2,1.203287
4397,000000509131.jpg,1776422177.4269557,True,,1.59,1.695969
4398,000000509258.jpg,1776422179.123015,True,,1.59,1.601606
4399,000000509260.jpg,1776422180.72471,True,,1.79,1.802154
4400,000000509403.jpg,1776422182.5269651,True,,1.89,1.897807
4401,000000509451.jpg,1776422184.4248543,True,,1.8,1.80392
4402,000000509656.jpg,1776422186.228859,True,,1.39,1.399282
4403,000000509699.jpg,1776422187.6282234,True,,1.39,1.397586
4404,000000509719.jpg,1776422189.0259197,True,,1.29,1.301262
4405,000000509735.jpg,1776422190.3272715,True,,1.69,1.701493
4406,000000509824.jpg,1776422192.0288548,True,,1.79,1.795275
4407,000000510095.jpg,1776422193.8242157,True,,1.3,1.30361
4408,000000510329.jpg,1776422195.127921,True,,1.39,1.400218
4409,000000511076.jpg,1776422196.5282278,True,,1.69,1.698685
4410,000000511321.jpg,1776422198.227002,True,,1.79,1.801453
4411,000000511384.jpg,1776422200.028547,True,,1.89,1.895437
4412,000000511398.jpg,1776422201.924067,True,,1.8,1.803783
4413,000000511453.jpg,1776422203.727955,True,,2.49,2.499718
4414,000000511599.jpg,1776422206.2277572,True,,1.39,1.401115
4415,000000511647.jpg,1776422207.6289725,True,,1.89,1.896898
4416,000000511760.jpg,1776422209.5259802,True,,1.39,1.399712
4417,000000511999.jpg,1776422210.925785,True,,1.4,1.40504
4418,000000512194.jpg,1776422212.3309233,True,,1.49,1.496745
4419,000000512248.jpg,1776422213.8277907,True,,1.99,2.000806
4420,000000512330.jpg,1776422215.8286865,True,,1.49,1.496058
4421,000000512403.jpg,1776422217.324829,True,,2.29,2.301105
4422,000000512476.jpg,1776422219.6260207,True,,1.89,1.897728
4423,000000512564.jpg,1776422221.523835,True,,1.9,1.903071
4424,000000512648.jpg,1776422223.4269977,True,,1.99,1.996987
4425,000000512657.jpg,1776422225.4240723,True,,1.9,1.902726
4426,000000512776.jpg,1776422227.3268857,True,,1.99,1.998608
4427,000000512836.jpg,1776422229.3255806,True,,1.99,1.999524
4428,000000512929.jpg,1776422231.325193,True,,2.59,2.601852
4429,000000512985.jpg,1776422233.927134,True,,1.89,1.900859
4430,000000513041.jpg,1776422235.8280797,True,,1.89,1.899531
4431,000000513181.jpg,1776422237.7276955,True,,1.89,1.900357
4432,000000513283.jpg,1776422239.6281452,True,,2.29,2.300783
4433,000000513484.jpg,1776422241.9290154,True,,1.59,1.59878
4434,000000513524.jpg,1776422243.5278835,True,,1.69,1.69706
4435,000000513567.jpg,1776422245.2250295,True,,1.4,1.404972
4436,000000513580.jpg,1776422246.6300902,True,,1.59,1.596359
4437,000000513688.jpg,1776422248.2265394,True,,1.79,1.799697
4438,000000514376.jpg,1776422250.0263214,True,,1.99,2.001514
4439,000000514508.jpg,1776422252.027938,True,,1.99,1.997339
4440,000000514540.jpg,1776422254.0253668,True,,1.89,1.902553
4441,000000514586.jpg,1776422255.9280121,True,,1.89,1.899465
4442,000000514797.jpg,1776422257.827568,True,,1.69,1.698865
4443,000000514914.jpg,1776422259.5265265,True,,1.6,1.604389
4444,000000514979.jpg,1776422261.1310065,True,,1.79,1.796693
4445,000000515025.jpg,1776422262.9277868,True,,1.89,1.89976
4446,000000515077.jpg,1776422264.8276324,True,,1.89,1.899231
4447,000000515266.jpg,1776422266.7269619,True,,1.89,1.899858
4448,000000515350.jpg,1776422268.6269207,True,,1.89,1.899416
4449,000000515445.jpg,1776422270.5264251,True,,1.49,1.502015
4450,000000515577.jpg,1776422272.0285249,True,,1.39,1.397094
4451,000000515579.jpg,1776422273.4257007,True,,1.39,1.401251
4452,000000515828.jpg,1776422274.8270361,True,,1.39,1.399897
4453,000000515982.jpg,1776422276.2270172,True,,1.99,1.99785
4454,000000516038.jpg,1776422278.2249663,True,,2.09,2.100228
4455,000000516143.jpg,1776422280.3252833,True,,1.99,2.002321
4456,000000516173.jpg,1776422282.327697,True,,1.89,1.902221
4457,000000516316.jpg,1776422284.2300005,True,,1.99,1.995171
4458,000000516318.jpg,1776422286.2252557,True,,1.79,1.8026
4459,000000516601.jpg,1776422288.0279567,True,,1.29,1.298865
4460,000000516677.jpg,1776422289.3269289,True,,1.39,1.401255
4461,000000516708.jpg,1776422290.7282705,True,,2.09,2.096206
4462,000000516804.jpg,1776422292.8245645,True,,1.59,1.600728
4463,000000516871.jpg,1776422294.4253755,True,,1.39,1.398252
4464,000000516916.jpg,1776422295.8237097,True,,1.4,1.404303
4465,000000517056.jpg,1776422297.2280965,True,,1.4,1.402901
4466,000000517069.jpg,1776422298.6310806,True,,1.4,1.494166
4467,000000517523.jpg,1776422300.1253293,True,,1.99,1.998179
4468,000000517687.jpg,1776422302.1235902,True,,1.5,1.504811
4469,000000517832.jpg,1776422303.6284876,True,,2.49,2.498077
4470,000000518213.jpg,1776422306.126656,True,,2.09,2.097747
4471,000000518326.jpg,1776422308.224486,True,,1.99,2.000639
4472,000000518770.jpg,1776422310.2252085,True,,2.0,2.002568
4473,000000519039.jpg,1776422312.2278621,True,,1.49,1.49531
4474,000000519208.jpg,1776422313.7232502,True,,1.6,1.606219
4475,000000519338.jpg,1776422315.3295598,True,,1.79,1.79769
4476,000000519491.jpg,1776422317.1273422,True,,1.99,1.998429
4477,000000519522.jpg,1776422319.1258607,True,,1.79,1.802274
4478,000000519569.jpg,1776422320.9282215,True,,1.89,1.896813
4479,000000519611.jpg,1776422322.825125,True,,1.59,1.600592
4480,000000519688.jpg,1776422324.4258013,True,,1.6,1.603178
4481,000000519764.jpg,1776422326.029062,True,,1.49,1.499051
4482,000000520009.jpg,1776422327.5281963,True,,1.89,1.89978
4483,000000520077.jpg,1776422329.4280674,True,,1.49,1.499575
4484,000000520264.jpg,1776422330.9277394,True,,1.99,2.000737
4485,000000520301.jpg,1776422332.928577,True,,1.99,1.996627
4486,000000520324.jpg,1776422334.925289,True,,1.79,1.798715
4487,000000520531.jpg,1776422336.724089,True,,1.7,1.704059
4488,000000520659.jpg,1776422338.4282334,True,,1.99,1.999881
4489,000000520707.jpg,1776422340.428202,True,,1.99,1.999733
4490,000000520832.jpg,1776422342.428022,True,,1.99,2.000076
4491,000000520871.jpg,1776422344.4281878,True,,1.89,1.898915
4492,000000520910.jpg,1776422346.3271894,True,,1.89,1.900387
4493,000000521052.jpg,1776422348.227667,True,,1.59,1.596947
4494,000000521141.jpg,1776422349.824698,True,,2.0,2.003987
4495,000000521231.jpg,1776422351.8287694,True,,1.99,1.996387
4496,000000521259.jpg,1776422353.8252418,True,,2.09,2.099659
4497,000000521282.jpg,1776422355.92498,True,,1.9,1.905154
4498,000000521405.jpg,1776422357.830225,True,,1.99,1.993694
4499,000000521509.jpg,1776422359.8240075,True,,1.9,1.903015
4500,000000521540.jpg,1776422361.7271209,True,,1.89,1.896975
4501,000000521601.jpg,1776422363.6241782,True,,1.8,1.802577
4502,000000521717.jpg,1776422365.4268396,True,,1.79,1.79787
4503,000000521719.jpg,1776422367.2247937,True,,1.79,1.802196
4504,000000521819.jpg,1776422369.0270746,True,,1.89,1.899483
4505,000000521956.jpg,1776422370.926647,True,,1.79,1.800543
4506,000000522007.jpg,1776422372.7272713,True,,1.89,1.900068
4507,000000522156.jpg,1776422374.6274204,True,,1.79,1.795933
4508,000000522393.jpg,1776422376.423434,True,,2.3,2.30592
4509,000000522638.jpg,1776422378.7294383,True,,1.7,1.794757
4510,000000522713.jpg,1776422380.5242734,True,,1.9,1.903018
4511,000000522751.jpg,1776422382.4273727,True,,1.59,1.596597
4512,000000522889.jpg,1776422384.0240517,True,,1.8,1.802692
4513,000000522940.jpg,1776422385.826829,True,,1.99,2.002496
4514,000000523033.jpg,1776422387.8294125,True,,1.79,1.797025
4515,000000523100.jpg,1776422389.6265216,True,,1.89,1.900459
4516,000000523175.jpg,1776422391.5270615,True,,1.89,1.897453
4517,000000523194.jpg,1776422393.4245954,True,,1.79,1.801705
4518,000000523229.jpg,1776422395.2263799,True,,1.99,2.002071
4519,000000523241.jpg,1776422397.2285376,True,,1.99,1.995179
4520,000000523782.jpg,1776422399.223798,True,,2.0,2.003849
4521,000000523807.jpg,1776422401.22773,True,,1.99,1.996715
4522,000000523811.jpg,1776422403.2245302,True,,2.0,2.004112
4523,000000523957.jpg,1776422405.228725,True,,1.89,1.898596
4524,000000524108.jpg,1776422407.127401,True,,1.69,1.69978
4525,000000524280.jpg,1776422408.827261,True,,2.49,2.499747
4526,000000524456.jpg,1776422411.3270884,True,,1.99,2.00094
4527,000000524742.jpg,1776422413.3281167,True,,1.89,1.899409
4528,000000524850.jpg,1776422415.2276177,True,,1.69,1.699845
4529,000000525083.jpg,1776422416.9275494,True,,1.99,1.997102
4530,000000525155.jpg,1776422418.9247372,True,,1.89,1.902451
4531,000000525247.jpg,1776422420.8272798,True,,1.89,1.897349
4532,000000525286.jpg,1776422422.7247117,True,,2.39,2.402578
4533,000000525322.jpg,1776422425.1273808,True,,1.79,1.796747
4534,000000525600.jpg,1776422426.9242153,True,,1.49,1.500318
4535,000000526103.jpg,1776422428.4246147,True,,1.8,1.803413
4536,000000526197.jpg,1776422430.2281165,True,,1.79,1.799677
4537,000000526256.jpg,1776422432.0278802,True,,1.69,1.696766
4538,000000526392.jpg,1776422433.7247343,True,,1.8,1.802451
4539,000000526706.jpg,1776422435.5272727,True,,1.5,1.50292
4540,000000526728.jpg,1776422437.0302818,True,,1.49,1.495296
4541,000000526751.jpg,1776422438.5256648,True,,1.3,1.30445
